,train_acc,test_acc,p_norm
0,0.6499999761581421,0.546999990940094,0.03369132801890373
1,0.6333333253860474,0.578000009059906,0.03095686435699463
2,0.5583333373069763,0.5709999799728394,0.04084017500281334
3,0.6083333492279053,0.546999990940094,0.028964122757315636
4,0.6583333611488342,0.550000011920929,0.03388119488954544
5,0.6666666865348816,0.609000027179718,0.035067953169345856
6,0.6416666507720947,0.6010000109672546,0.030818067491054535
7,0.625,0.5699999928474426,0.034186240285634995
8,0.6416666507720947,0.5839999914169312,0.03602604195475578
9,0.6583333611488342,0.5979999899864197,0.03495229780673981
