,train_acc,test_acc,p_norm
0,0.9991722106933594,0.8199999928474426,0.4996122717857361
1,0.9991722106933594,0.8149999976158142,0.5032156705856323
2,0.9991722106933594,0.8180000185966492,0.5239049196243286
3,0.9991722106933594,0.8130000233650208,0.5181890726089478
4,0.9991722106933594,0.8130000233650208,0.5152020454406738
5,0.9991722106933594,0.8140000104904175,0.5239213705062866
6,0.9991722106933594,0.8140000104904175,0.5219202041625977
7,0.9991722106933594,0.8100000023841858,0.5279735922813416
8,0.9991722106933594,0.8149999976158142,0.5311338901519775
9,0.9991722106933594,0.8169999718666077,0.5066867470741272
