,train_acc,test_acc,p_norm
0,0.9813902378082275,0.7210000157356262,0.47642120718955994
1,0.9813902378082275,0.7099999785423279,0.4781961143016815
2,0.9813902378082275,0.7120000123977661,0.49850088357925415
3,0.9813902378082275,0.7160000205039978,0.489113986492157
4,0.9813902378082275,0.7200000286102295,0.49058854579925537
5,0.9813902378082275,0.7139999866485596,0.4519141614437103
6,0.9813902378082275,0.7210000157356262,0.4695293605327606
7,0.9813902378082275,0.7160000205039978,0.49472662806510925
8,0.9813902378082275,0.7170000076293945,0.48309126496315
9,0.9813902378082275,0.7210000157356262,0.4714552164077759
