,train_acc,test_acc,p_norm
0,0.6847290396690369,0.7139999866485596,0.04754294455051422
1,0.674876868724823,0.703000009059906,0.043420713394880295
2,0.6486042737960815,0.6639999747276306,0.0410633310675621
3,0.6798029541969299,0.7059999704360962,0.044259972870349884
4,0.6858237385749817,0.7089999914169312,0.04667910560965538
5,0.6836344003677368,0.7099999785423279,0.04530501365661621
6,0.6874657869338989,0.7129999995231628,0.049737244844436646
7,0.6852763891220093,0.7099999785423279,0.04769660532474518
8,0.674876868724823,0.6980000138282776,0.04165436699986458
9,0.6880131363868713,0.7120000123977661,0.04553510621190071
