,train_acc,test_acc,p_norm
0,0.574999988079071,0.5009999871253967,0.036119259893894196
1,0.6083333492279053,0.5759999752044678,0.03431350737810135
2,0.6416666507720947,0.574999988079071,0.038802359253168106
3,0.625,0.5770000219345093,0.03683027997612953
4,0.6416666507720947,0.5820000171661377,0.037331823259592056
5,0.625,0.6000000238418579,0.03648054972290993
6,0.6166666746139526,0.5540000200271606,0.03651927784085274
7,0.6166666746139526,0.5649999976158142,0.03658994659781456
8,0.6499999761581421,0.5979999899864197,0.036703791469335556
9,0.6000000238418579,0.5910000205039978,0.03723882883787155
