,train_acc,test_acc,p_norm
0,0.9861111044883728,0.9666666984558105,0.7045367360115051
1,0.9583333134651184,0.9666666984558105,0.71290522813797
2,1.0,0.98333340883255,0.7233432531356812
3,1.0,0.9666666984558105,0.7815444469451904
4,0.9861111044883728,0.98333340883255,0.7024286985397339
5,1.0,0.9666666984558105,0.7431477904319763
6,0.9861111044883728,0.98333340883255,0.7726367115974426
7,0.9861111044883728,1.0,0.6535102128982544
8,0.9722222089767456,0.9666666984558105,0.6671856045722961
9,0.9861111044883728,0.9666666984558105,0.7056638598442078
