,train_acc,test_acc,p_norm
0,0.7395833730697632,0.7666667103767395,1.3409935235977173
1,0.8854166865348816,0.9666666984558105,3.0568552017211914
2,0.8854166865348816,0.9666666984558105,3.760164976119995
3,0.875,0.9666666984558105,3.3661129474639893
4,0.8854166865348816,0.9666666984558105,3.089840888977051
5,0.8854166865348816,0.9666666984558105,2.557096004486084
6,0.75,0.8333333730697632,1.5739563703536987
7,0.8854166865348816,0.9666666984558105,3.830298662185669
8,0.875,0.9666666984558105,3.8358054161071777
9,0.8854166865348816,0.9666666984558105,2.8618695735931396
