,train_acc,test_acc,p_norm
0,1.0,0.7689999938011169,0.30457979440689087
1,1.0,0.7580000162124634,0.29916366934776306
2,1.0,0.765999972820282,0.29092344641685486
3,1.0,0.7549999952316284,0.2986668646335602
4,1.0,0.7940000295639038,0.2983495891094208
5,1.0,0.781000018119812,0.3090043365955353
6,1.0,0.7940000295639038,0.3138510584831238
7,1.0,0.7670000195503235,0.27619779109954834
8,1.0,0.7630000114440918,0.31868261098861694
9,1.0,0.7870000004768372,0.3082335591316223
