,train_acc,test_acc,p_norm
0,0.9129384756088257,0.8799999952316284,0.05274351313710213
1,0.9186474084854126,0.875,0.04935713857412338
2,0.9157929420471191,0.8809999823570251,0.05155505612492561
3,0.9273755550384521,0.8840000033378601,0.04729889705777168
4,0.916122317314148,0.8899999856948853,0.05198509618639946
5,0.9090409874916077,0.8740000128746033,0.04809549078345299
6,0.9139814376831055,0.878000020980835,0.04982363432645798
7,0.9266619086265564,0.8840000033378601,0.050284914672374725
8,0.9289125800132751,0.8730000257492065,0.049194321036338806
9,0.9195257425308228,0.8820000290870667,0.048835545778274536
