,train_acc,test_acc,p_norm
0,0.7583333253860474,0.628000020980835,0.0691090002655983
1,0.7416666746139526,0.6029999852180481,0.07056521624326706
2,0.75,0.6710000038146973,0.07230481505393982
3,0.7916666865348816,0.6539999842643738,0.0710628405213356
4,0.7666666507720947,0.6190000176429749,0.06785877794027328
5,0.7583333253860474,0.6389999985694885,0.06615249067544937
6,0.7833333611488342,0.6510000228881836,0.06597573310136795
7,0.7749999761581421,0.6570000052452087,0.06641343235969543
8,0.7083333134651184,0.625,0.06154790148139
9,0.6833333373069763,0.6209999918937683,0.057854559272527695
