,train_acc,test_acc,p_norm
0,1.0,0.9791666865348816,0
1,1.0,0.9583333730697632,0
2,1.0,0.9375,0
3,1.0,0.9895833730697632,0
4,1.0,0.9583333730697632,0
5,1.0,0.9791666865348816,0
6,1.0,0.9791666865348816,0
7,1.0,0.9791666865348816,0
8,1.0,0.9479166865348816,0
9,1.0,0.9791666865348816,0
