,train_acc,test_acc,p_norm
0,0.40939781069755554,0.42100000381469727,0.0012573899002745748
1,0.4113191068172455,0.4099999964237213,0.0013030885020270944
2,0.4111544191837311,0.41200000047683716,0.0013382495380938053
3,0.41093483567237854,0.41200000047683716,0.001230668043717742
4,0.40939781069755554,0.421999990940094,0.0012675945181399584
5,0.4094527065753937,0.41999998688697815,0.001326628029346466
6,0.41109952330589294,0.41200000047683716,0.0012321759713813663
7,0.4106054902076721,0.4129999876022339,0.0012873802334070206
8,0.4096173942089081,0.41600000858306885,0.0012793553760275245
9,0.4095076024532318,0.41999998688697815,0.0012579445028677583
