,train_acc,test_acc,p_norm
0,0.4583333432674408,0.4169999957084656,0.012655734084546566
1,0.44999998807907104,0.3790000081062317,0.013398734852671623
2,0.38333332538604736,0.3930000066757202,0.012128718197345734
3,0.4749999940395355,0.4090000092983246,0.015246065333485603
4,0.42500001192092896,0.37700000405311584,0.015795333310961723
5,0.38333332538604736,0.3889999985694885,0.01581522636115551
6,0.46666666865348816,0.42899999022483826,0.015072323381900787
7,0.3916666805744171,0.4009999930858612,0.013866576366126537
8,0.4333333373069763,0.37700000405311584,0.013910923153162003
9,0.4000000059604645,0.39500001072883606,0.01433136872947216
