,train_acc,test_acc,p_norm
0,0.6916666626930237,0.6100000143051147,0.03846040740609169
1,0.7083333134651184,0.5559999942779541,0.038049519062042236
2,0.7416666746139526,0.6140000224113464,0.04061968997120857
3,0.75,0.6150000095367432,0.03858976811170578
4,0.7416666746139526,0.6010000109672546,0.0368058867752552
5,0.6916666626930237,0.6050000190734863,0.03712283819913864
6,0.7250000238418579,0.5920000076293945,0.03644922375679016
7,0.6499999761581421,0.5440000295639038,0.04232540354132652
8,0.6416666507720947,0.5379999876022339,0.040095578879117966
9,0.699999988079071,0.6050000190734863,0.03935771808028221
