,train_acc,test_acc,p_norm
0,0.38333332538604736,0.38499999046325684,0.0038321283645927906
1,0.38333332538604736,0.38499999046325684,0.003996261395514011
2,0.38333332538604736,0.3840000033378601,0.0037148441188037395
3,0.38333332538604736,0.38600000739097595,0.003366854041814804
4,0.38333332538604736,0.38499999046325684,0.003913829568773508
5,0.38333332538604736,0.3869999945163727,0.003576470771804452
6,0.38333332538604736,0.3869999945163727,0.003297078190371394
7,0.38333332538604736,0.3880000114440918,0.0035739014856517315
8,0.38333332538604736,0.3869999945163727,0.0036983340978622437
9,0.38333332538604736,0.3889999985694885,0.0034101265482604504
