,train_acc,test_acc,p_norm
0,0.875,0.9000000357627869,0.5065135955810547
1,0.875,0.9000000357627869,0.5082008838653564
2,0.875,0.9000000357627869,0.5636959075927734
3,0.875,0.9000000357627869,0.5429101586341858
4,0.875,0.9000000357627869,0.5587702393531799
5,0.8333333730697632,0.8666666746139526,0.3912814259529114
6,0.875,0.9000000357627869,0.5207002758979797
7,0.875,0.9000000357627869,0.4886789917945862
8,0.8125,0.8666666746139526,0.4764464199542999
9,0.8333333730697632,0.8666666746139526,0.46995535492897034
