,train_acc,test_acc,p_norm
0,0.9339627623558044,0.8870000243186951,0.02814016304910183
1,0.9352802038192749,0.8859999775886536,0.027886096388101578
2,0.9364879131317139,0.890999972820282,0.02816513553261757
3,0.9388483166694641,0.8870000243186951,0.02946627326309681
4,0.93039470911026,0.8849999904632568,0.027561454102396965
5,0.9346764087677002,0.878000020980835,0.027018612250685692
6,0.9364879131317139,0.8870000243186951,0.027829496189951897
7,0.9318768382072449,0.8899999856948853,0.027658460661768913
8,0.9303398132324219,0.8840000033378601,0.02768859826028347
9,0.939616858959198,0.8820000290870667,0.027969563379883766
