,train_acc,test_acc,p_norm
0,0.9786535501480103,0.7260000109672546,0.29773133993148804
1,0.9786535501480103,0.722000002861023,0.30819231271743774
2,0.9775588512420654,0.7260000109672546,0.3050912022590637
3,0.9781062006950378,0.7310000061988831,0.31104400753974915
4,0.9781062006950378,0.7239999771118164,0.30838894844055176
5,0.9775588512420654,0.7129999995231628,0.3120420277118683
6,0.9786535501480103,0.7210000157356262,0.30860042572021484
7,0.9786535501480103,0.7210000157356262,0.30331742763519287
8,0.9781062006950378,0.7260000109672546,0.3241230249404907
9,0.9781062006950378,0.7170000076293945,0.29195258021354675
