,train_acc,test_acc,p_norm
0,0.9928571581840515,0.6620000004768372,0.13700534403324127
1,0.9928571581840515,0.6610000133514404,0.13404478132724762
2,0.9928571581840515,0.671999990940094,0.1288081705570221
3,0.9928571581840515,0.6589999794960022,0.1275777667760849
4,0.9928571581840515,0.6639999747276306,0.12987560033798218
5,0.9928571581840515,0.6679999828338623,0.1463010162115097
6,0.9928571581840515,0.671999990940094,0.14248238503932953
7,0.9928571581840515,0.6570000052452087,0.13301776349544525
8,0.9928571581840515,0.6690000295639038,0.14100117981433868
9,0.9928571581840515,0.6650000214576721,0.13739481568336487
