,train_acc,test_acc,p_norm
0,0.928857684135437,0.8930000066757202,0.02575119584798813
1,0.9306691288948059,0.8870000243186951,0.024034734815359116
2,0.9274304509162903,0.8870000243186951,0.028698360547423363
3,0.9308338165283203,0.8899999856948853,0.025265034288167953
4,0.9330844879150391,0.8930000066757202,0.02438165247440338
5,0.9283087253570557,0.8899999856948853,0.02385246567428112
6,0.9327002167701721,0.8939999938011169,0.024018311873078346
7,0.9329198002815247,0.8889999985694885,0.027616141363978386
8,0.9329198002815247,0.8889999985694885,0.025942467153072357
9,0.9347862005233765,0.8889999985694885,0.0265450831502676
