,train_acc,test_acc,p_norm
0,0.37142857909202576,0.30799999833106995,0.03384190425276756
1,0.6357142925262451,0.5249999761581421,0.03655056282877922
2,0.6357142925262451,0.5289999842643738,0.033551815897226334
3,0.6142857074737549,0.5,0.033483754843473434
4,0.6357142925262451,0.5410000085830688,0.03400144726037979
5,0.6428571343421936,0.5289999842643738,0.0354800708591938
6,0.4714285731315613,0.367000013589859,0.03635502979159355
7,0.6285714507102966,0.5070000290870667,0.035666316747665405
8,0.6571428775787354,0.5360000133514404,0.033619027584791183
9,0.6285714507102966,0.5210000276565552,0.031136414036154747
