,train_acc,test_acc,p_norm
0,0.8166666626930237,0.6650000214576721,0.010541163384914398
1,0.8333333134651184,0.6589999794960022,0.011657497845590115
2,0.8166666626930237,0.6700000166893005,0.010827906429767609
3,0.8333333134651184,0.6639999747276306,0.01161815132945776
4,0.8333333134651184,0.6959999799728394,0.010887781158089638
5,0.8166666626930237,0.6600000262260437,0.012124448083341122
6,0.8166666626930237,0.6650000214576721,0.01082220021635294
7,0.8166666626930237,0.6959999799728394,0.01238230150192976
8,0.8333333134651184,0.6779999732971191,0.012206647545099258
9,0.8166666626930237,0.6600000262260437,0.011285632848739624
