,train_acc,test_acc,p_norm
0,0.8940397500991821,0.7369999885559082,0.06460856646299362
1,0.9014900922775269,0.7319999933242798,0.06531605869531631
2,0.8965231776237488,0.7459999918937683,0.06883713603019714
3,0.8865894079208374,0.7409999966621399,0.06290251761674881
4,0.8915562629699707,0.7269999980926514,0.06117035821080208
5,0.8932119011878967,0.7310000061988831,0.06840108335018158
6,0.9048013091087341,0.7390000224113464,0.061355505138635635
7,0.9089403748512268,0.7289999723434448,0.06487521529197693
8,0.9064569473266602,0.7319999933242798,0.0673484280705452
9,0.9097682237625122,0.7369999885559082,0.06524372100830078
