,train_acc,test_acc,p_norm
0,0.6499999761581421,0.5289999842643738,0.02801748923957348
1,0.6285714507102966,0.4959999918937683,0.023928090929985046
2,0.5785714387893677,0.4269999861717224,0.025631247088313103
3,0.6428571343421936,0.492000013589859,0.02404448203742504
4,0.5785714387893677,0.4950000047683716,0.027648642659187317
5,0.6357142925262451,0.5090000033378601,0.026117369532585144
6,0.5928571224212646,0.5099999904632568,0.026589225977659225
7,0.6000000238418579,0.527999997138977,0.025914384052157402
8,0.5642856955528259,0.5180000066757202,0.024871161207556725
9,0.6499999761581421,0.4819999933242798,0.022401001304388046
