,train_acc,test_acc,p_norm
0,0.7471264600753784,0.7360000014305115,0.04515127092599869
1,0.738916277885437,0.7329999804496765,0.04869907349348068
2,0.7307060956954956,0.7360000014305115,0.050069667398929596
3,0.736179530620575,0.7310000061988831,0.04474566876888275
4,0.7345374822616577,0.7400000095367432,0.047620739787817
5,0.7378215789794922,0.7429999709129333,0.046140678226947784
6,0.7301587462425232,0.7200000286102295,0.04828176274895668
7,0.7296113967895508,0.7269999980926514,0.047690968960523605
8,0.7471264600753784,0.7310000061988831,0.045310128480196
9,0.7372742295265198,0.7160000205039978,0.04374925419688225
