,train_acc,test_acc,p_norm
0,0.6166666746139526,0.5830000042915344,0.009570637717843056
1,0.6333333253860474,0.5720000267028809,0.0102819399908185
2,0.6499999761581421,0.5440000295639038,0.011906045489013195
3,0.6333333253860474,0.5699999928474426,0.01016669999808073
4,0.6333333253860474,0.5860000252723694,0.007866366766393185
5,0.6499999761581421,0.5600000023841858,0.012048711068928242
6,0.6499999761581421,0.5789999961853027,0.010156536474823952
7,0.6499999761581421,0.5709999799728394,0.009569882415235043
8,0.6666666865348816,0.5509999990463257,0.010801035910844803
9,0.6333333253860474,0.5659999847412109,0.00967621523886919
