,train_acc,test_acc,p_norm
0,0.9991722106933594,0.8169999718666077,0.3628289997577667
1,0.9991722106933594,0.8169999718666077,0.36680367588996887
2,0.9991722106933594,0.8199999928474426,0.3524145483970642
3,0.9991722106933594,0.8109999895095825,0.35965365171432495
4,0.9991722106933594,0.8059999942779541,0.3802669942378998
5,0.9991722106933594,0.8119999766349792,0.3696451485157013
6,0.9991722106933594,0.8199999928474426,0.37551507353782654
7,0.9991722106933594,0.824999988079071,0.3630634844303131
8,0.9991722106933594,0.8169999718666077,0.3596874177455902
9,0.9991722106933594,0.8240000009536743,0.36243465542793274
