,train_acc,test_acc,p_norm
0,0.75,0.6650000214576721,0.053511109203100204
1,0.7583333253860474,0.6209999918937683,0.056368086487054825
2,0.800000011920929,0.656000018119812,0.05979244038462639
3,0.7333333492279053,0.6320000290870667,0.05604275315999985
4,0.75,0.6600000262260437,0.05767982825636864
5,0.7749999761581421,0.6700000166893005,0.05908191576600075
6,0.7333333492279053,0.6729999780654907,0.05323740839958191
7,0.8083333373069763,0.6759999990463257,0.054898761212825775
8,0.7250000238418579,0.6399999856948853,0.05481122061610222
9,0.7749999761581421,0.6729999780654907,0.0538046769797802
