,train_acc,test_acc,p_norm
0,0.9928571581840515,0.6150000095367432,0.11433613300323486
1,0.9928571581840515,0.6190000176429749,0.10760905593633652
2,0.9928571581840515,0.6140000224113464,0.10133662819862366
3,0.9928571581840515,0.6380000114440918,0.11090537160634995
4,0.9928571581840515,0.6340000033378601,0.10546553879976273
5,0.9642857313156128,0.621999979019165,0.0916784256696701
6,0.9857142567634583,0.6340000033378601,0.08701146394014359
7,0.9928571581840515,0.6209999918937683,0.10967578738927841
8,0.9928571581840515,0.625,0.10985614359378815
9,0.9928571581840515,0.5989999771118164,0.10308130085468292
