,train_acc,test_acc,p_norm
0,0.8779419660568237,0.7279999852180481,0.05715000256896019
1,0.866995096206665,0.7310000061988831,0.06054486334323883
2,0.8587849140167236,0.7250000238418579,0.05881066992878914
3,0.8374384045600891,0.7049999833106995,0.05727999657392502
4,0.882320761680603,0.7139999866485596,0.05206131562590599
5,0.8752052783966064,0.7229999899864197,0.05428235977888107
6,0.8664477467536926,0.7099999785423279,0.054791100323200226
7,0.8773946166038513,0.7080000042915344,0.05411376804113388
8,0.8571428656578064,0.699999988079071,0.05663556605577469
9,0.8888888955116272,0.7210000157356262,0.059525035321712494
