,train_acc,test_acc,p_norm
0,1.0,0.9733333587646484,0.7201509475708008
1,0.98333340883255,0.9600000381469727,0.5829278826713562
2,0.98333340883255,0.9866666793823242,0.7030264735221863
3,1.0,0.9733333587646484,0.6397916078567505
4,0.98333340883255,0.9733333587646484,0.6406799554824829
5,1.0,0.9733333587646484,0.6711585521697998
6,0.98333340883255,0.9733333587646484,0.5939812660217285
7,1.0,0.9866666793823242,0.6623305678367615
8,1.0,0.9733333587646484,0.6517609357833862
9,0.98333340883255,0.9733333587646484,0.620151698589325
