,train_acc,test_acc,p_norm
0,0.8807947039604187,0.7319999933242798,0.08227922022342682
1,0.9213576316833496,0.7160000205039978,0.08585818111896515
2,0.8981788158416748,0.7179999947547913,0.0901019424200058
3,0.934602677822113,0.7129999995231628,0.08543548732995987
4,0.9254966974258423,0.7229999899864197,0.08727678656578064
5,0.9031456708908081,0.7289999723434448,0.07343995571136475
6,0.8948675394058228,0.7110000252723694,0.0872420221567154
7,0.9288079738616943,0.7129999995231628,0.07952495664358139
8,0.9163907170295715,0.7129999995231628,0.08277440071105957
9,0.9172185659408569,0.7229999899864197,0.0846206396818161
