,train_acc,test_acc,p_norm
0,0.36666667461395264,0.18299999833106995,0.003830117406323552
1,0.36666667461395264,0.18299999833106995,0.004046537913382053
2,0.36666667461395264,0.18299999833106995,0.003658831585198641
3,0.36666667461395264,0.18299999833106995,0.00358253950253129
4,0.36666667461395264,0.18299999833106995,0.0037269694730639458
5,0.36666667461395264,0.18299999833106995,0.0033595741260796785
6,0.36666667461395264,0.18299999833106995,0.00375229399651289
7,0.36666667461395264,0.18299999833106995,0.003424839349463582
8,0.36666667461395264,0.18299999833106995,0.0036625349894165993
9,0.36666667461395264,0.18299999833106995,0.0032631075009703636
