,train_acc,test_acc,p_norm
0,0.9928571581840515,0.5979999899864197,0.12535221874713898
1,1.0,0.6029999852180481,0.14240677654743195
2,0.9928571581840515,0.6169999837875366,0.1324274241924286
3,1.0,0.6039999723434448,0.13137753307819366
4,1.0,0.5830000042915344,0.1268359273672104
5,1.0,0.5929999947547913,0.13824382424354553
6,1.0,0.578000009059906,0.14463844895362854
7,1.0,0.5979999899864197,0.1257086992263794
8,1.0,0.5879999995231628,0.1276344507932663
9,1.0,0.6100000143051147,0.1341564953327179
