,train_acc,test_acc,p_norm
0,0.8333333134651184,0.718999981880188,0.010698460973799229
1,0.8333333134651184,0.7129999995231628,0.010968451388180256
2,0.8333333134651184,0.6990000009536743,0.011271066032350063
3,0.8500000238418579,0.6930000185966492,0.00955144688487053
4,0.8500000238418579,0.7250000238418579,0.011861173436045647
5,0.8500000238418579,0.6940000057220459,0.008838650770485401
6,0.8500000238418579,0.7059999704360962,0.012236540205776691
7,0.8500000238418579,0.7049999833106995,0.010470971465110779
8,0.8500000238418579,0.718999981880188,0.010966123081743717
9,0.8333333134651184,0.7149999737739563,0.009440162219107151
