,train_acc,test_acc,p_norm
0,1.0,0.9733333587646484,0.5817413330078125
1,0.98333340883255,0.9733333587646484,0.5924450755119324
2,0.98333340883255,0.9733333587646484,0.5975281596183777
3,1.0,0.9733333587646484,0.6323497891426086
4,1.0,0.9733333587646484,0.6769875884056091
5,1.0,0.9733333587646484,0.6408745050430298
6,0.98333340883255,0.9733333587646484,0.6407378315925598
7,1.0,0.9733333587646484,0.6048799753189087
8,0.98333340883255,0.9733333587646484,0.5781334042549133
9,1.0,0.9733333587646484,0.6434666514396667
