,train_acc,test_acc,p_norm
0,0.9928571581840515,0.6620000004768372,0.11757607012987137
1,0.9071428775787354,0.5860000252723694,0.09566794335842133
2,0.9928571581840515,0.6650000214576721,0.10021980106830597
3,0.9928571581840515,0.6549999713897705,0.10988283157348633
4,0.9928571581840515,0.6669999957084656,0.10901852697134018
5,0.9928571581840515,0.6449999809265137,0.08072353899478912
6,0.9571428298950195,0.6660000085830688,0.06748045980930328
7,0.8928571343421936,0.6050000190734863,0.10841027647256851
8,0.9928571581840515,0.6570000052452087,0.11507930606603622
9,0.9928571581840515,0.6570000052452087,0.11799701303243637
