,train_acc,test_acc,p_norm
0,0.9959927797317505,0.8809999823570251,0.036001838743686676
1,0.9948948621749878,0.8820000290870667,0.0387444868683815
2,0.9958829879760742,0.8759999871253967,0.03610515967011452
3,0.9935225248336792,0.8740000128746033,0.03515718877315521
4,0.9904484748840332,0.878000020980835,0.04021000117063522
5,0.9937421083450317,0.8899999856948853,0.03660876303911209
6,0.9960476756095886,0.8790000081062317,0.035470034927129745
7,0.9951693415641785,0.890999972820282,0.03719598799943924
8,0.9935225248336792,0.8849999904632568,0.036830224096775055
9,0.995388925075531,0.8799999952316284,0.03783772885799408
