,train_acc,test_acc,p_norm
0,0.9750000238418579,0.6290000081062317,0.09265143424272537
1,0.9750000238418579,0.5899999737739563,0.08741669356822968
2,0.9416666626930237,0.5929999947547913,0.09598943591117859
3,0.9666666388511658,0.6050000190734863,0.10358993709087372
4,0.9916666746139526,0.5979999899864197,0.09948114305734634
5,1.0,0.6069999933242798,0.09891628473997116
6,0.9583333134651184,0.578000009059906,0.08810285478830338
7,0.9833333492279053,0.6299999952316284,0.08911322802305222
8,0.9416666626930237,0.5849999785423279,0.09416784346103668
9,0.9416666626930237,0.625,0.09798122942447662
