,train_acc,test_acc,p_norm
0,0.9797482490539551,0.7210000157356262,0.3249131143093109
1,0.9797482490539551,0.7139999866485596,0.33719679713249207
2,0.9813902378082275,0.7110000252723694,0.3416196405887604
3,0.9797482490539551,0.7179999947547913,0.3405289649963379
4,0.9808428883552551,0.7139999866485596,0.3386441767215729
5,0.9808428883552551,0.7210000157356262,0.3418463468551636
6,0.9808428883552551,0.7059999704360962,0.3326801359653473
7,0.9808428883552551,0.722000002861023,0.3312983214855194
8,0.9797482490539551,0.7139999866485596,0.34007787704467773
9,0.9808428883552551,0.7170000076293945,0.34830373525619507
