,train_acc,test_acc,p_norm
0,0.4000658690929413,0.4059999883174896,0.001764091313816607
1,0.39227095246315,0.41200000047683716,0.001756239333190024
2,0.3922160565853119,0.41200000047683716,0.0017344827065244317
3,0.4001207649707794,0.4059999883174896,0.0018357603112235665
4,0.4000658690929413,0.4059999883174896,0.001561253098770976
5,0.4000658690929413,0.4059999883174896,0.0011043306440114975
6,0.39227095246315,0.41200000047683716,0.0018765035783872008
7,0.4000658690929413,0.4059999883174896,0.0015189622063189745
8,0.4000658690929413,0.4059999883174896,0.0017907979199662805
9,0.4000658690929413,0.4059999883174896,0.0016121595399454236
