,train_acc,test_acc,p_norm
0,0.3333333432674408,0.20499999821186066,5.229579983279109e-05
1,0.3333333432674408,0.20499999821186066,5.057263115304522e-05
2,0.3333333432674408,0.39100000262260437,5.1689268730115145e-05
3,0.3333333432674408,0.4050000011920929,4.478195114643313e-05
4,0.3333333432674408,0.38999998569488525,4.872708086622879e-05
5,0.3333333432674408,0.4050000011920929,4.501679359236732e-05
6,0.3333333432674408,0.20499999821186066,4.558494401862845e-05
7,0.3333333432674408,0.20499999821186066,5.530722773983143e-05
8,0.3333333432674408,0.4050000011920929,4.852698475588113e-05
9,0.3333333432674408,0.20499999821186066,5.433370461105369e-05
