,train_acc,test_acc,p_norm
0,0.9991722106933594,0.8240000009536743,0.3070414066314697
1,0.9991722106933594,0.828000009059906,0.30415651202201843
2,0.9991722106933594,0.8270000219345093,0.3057068884372711
3,0.9991722106933594,0.8230000138282776,0.2960242033004761
4,0.9991722106933594,0.8330000042915344,0.30466610193252563
5,0.9991722106933594,0.8299999833106995,0.30300381779670715
6,0.998344361782074,0.8140000104904175,0.3010575473308563
7,0.9991722106933594,0.8299999833106995,0.30552878975868225
8,0.9991722106933594,0.8240000009536743,0.2946892976760864
9,0.9991722106933594,0.8289999961853027,0.3108978867530823
