,train_acc,test_acc,p_norm
0,0.9753694534301758,0.7350000143051147,0.30837270617485046
1,0.9737274050712585,0.7360000014305115,0.3052336573600769
2,0.977011501789093,0.7319999933242798,0.29673701524734497
3,0.9731800556182861,0.734000027179718,0.319882333278656
4,0.974274754524231,0.7360000014305115,0.30486610531806946
5,0.9737274050712585,0.7289999723434448,0.3109819293022156
6,0.9748221039772034,0.734000027179718,0.30489328503608704
7,0.9726327061653137,0.7390000224113464,0.3115474283695221
8,0.9731800556182861,0.7369999885559082,0.3072284162044525
9,0.9748221039772034,0.7310000061988831,0.3218211531639099
