,train_acc,test_acc,p_norm
0,0.6349337697029114,0.5899999737739563,0.03243939206004143
1,0.6407284736633301,0.6010000109672546,0.029263857752084732
2,0.6382450461387634,0.6029999852180481,0.031667500734329224
3,0.6092715263366699,0.6050000190734863,0.029438162222504616
4,0.5711920261383057,0.5720000267028809,0.027551010251045227
5,0.6225165724754333,0.5920000076293945,0.031542226672172546
6,0.6357616186141968,0.6019999980926514,0.0301207285374403
7,0.6299669146537781,0.6010000109672546,0.03206204995512962
8,0.6134105920791626,0.5879999995231628,0.03000313974916935
9,0.639072835445404,0.6050000190734863,0.0315033458173275
