,train_acc,test_acc,p_norm
0,0.699999988079071,0.6570000052452087,0.009803300723433495
1,0.699999988079071,0.6449999809265137,0.00940411351621151
2,0.7166666388511658,0.6679999828338623,0.009856155142188072
3,0.6833333373069763,0.6380000114440918,0.010230300948023796
4,0.7166666388511658,0.6620000004768372,0.011675657704472542
5,0.699999988079071,0.621999979019165,0.010359273292124271
6,0.7333333492279053,0.6660000085830688,0.009647702798247337
7,0.7166666388511658,0.6589999794960022,0.010583941824734211
8,0.6666666865348816,0.656000018119812,0.01105126179754734
9,0.699999988079071,0.6499999761581421,0.01100004743784666
