,train_acc,test_acc,p_norm
0,0.8741105794906616,0.7009999752044678,0.0704139843583107
1,0.8691844344139099,0.7310000061988831,0.06910748034715652
2,0.866995096206665,0.7279999852180481,0.0641615241765976
3,0.8757526278495789,0.718999981880188,0.07184252142906189
4,0.8582375645637512,0.7099999785423279,0.06632725894451141
5,0.8735632300376892,0.7070000171661377,0.07199693471193314
6,0.8576902151107788,0.7210000157356262,0.06586255133152008
7,0.859332263469696,0.7269999980926514,0.06793952733278275
8,0.8407225012779236,0.722000002861023,0.0583503320813179
9,0.8620689511299133,0.7269999980926514,0.06217607110738754
