,train_acc,test_acc,p_norm
0,0.7789735198020935,0.7250000238418579,0.04202689230442047
1,0.7715231776237488,0.7070000171661377,0.043637942522764206
2,0.7855960130691528,0.7200000286102295,0.043458182364702225
3,0.7938741445541382,0.7170000076293945,0.04218871146440506
4,0.7764900922775269,0.7179999947547913,0.04391692951321602
5,0.7690397500991821,0.7080000042915344,0.04172837361693382
6,0.7880794405937195,0.7300000190734863,0.044486649334430695
7,0.7806291580200195,0.7210000157356262,0.0420803502202034
8,0.7690397500991821,0.7049999833106995,0.04262369126081467
9,0.7822847962379456,0.722000002861023,0.04456673562526703
