,train_acc,test_acc,p_norm
0,1.0,0.6800000071525574,0.04080592468380928
1,1.0,0.6830000281333923,0.04385492950677872
2,1.0,0.6949999928474426,0.04402469843626022
3,1.0,0.6800000071525574,0.04611482471227646
4,1.0,0.6710000038146973,0.0403686948120594
5,1.0,0.6859999895095825,0.040512558072805405
6,1.0,0.6759999990463257,0.04192446172237396
7,1.0,0.6990000009536743,0.045668840408325195
8,1.0,0.6740000247955322,0.04383206367492676
9,1.0,0.6899999976158142,0.0415189228951931
