,train_acc,test_acc,p_norm
0,0.7142857313156128,0.5299999713897705,0.03309342637658119
1,0.6928571462631226,0.5139999985694885,0.03969588503241539
2,0.6142857074737549,0.45500001311302185,0.03669879958033562
3,0.6357142925262451,0.5019999742507935,0.0335782989859581
4,0.6928571462631226,0.5189999938011169,0.03666958957910538
5,0.7071428298950195,0.5270000100135803,0.03848278522491455
6,0.6357142925262451,0.5230000019073486,0.03147704154253006
7,0.6642857193946838,0.5090000033378601,0.034568361937999725
8,0.7142857313156128,0.5289999842643738,0.0350981131196022
9,0.699999988079071,0.5120000243186951,0.03537680208683014
