,train_acc,test_acc,p_norm
0,1.0,0.640999972820282,0.03705262765288353
1,1.0,0.6230000257492065,0.04019465669989586
2,1.0,0.6320000290870667,0.04103969782590866
3,1.0,0.6340000033378601,0.03937240317463875
4,1.0,0.6489999890327454,0.04373658075928688
5,1.0,0.6240000128746033,0.0374990813434124
6,1.0,0.6380000114440918,0.03900038078427315
7,1.0,0.6480000019073486,0.03848868981003761
8,1.0,0.6439999938011169,0.03906809538602829
9,1.0,0.6470000147819519,0.03890281170606613
