,train_acc,test_acc,p_norm
0,0.5416666865348816,0.5109999775886536,0.02658982016146183
1,0.550000011920929,0.527999997138977,0.02655811980366707
2,0.5583333373069763,0.49000000953674316,0.026816753670573235
3,0.5916666388511658,0.5109999775886536,0.029512537643313408
4,0.625,0.5210000276565552,0.02690512128174305
5,0.574999988079071,0.48100000619888306,0.02520216442644596
6,0.5916666388511658,0.4909999966621399,0.026526371017098427
7,0.6083333492279053,0.5389999747276306,0.024190036579966545
8,0.5249999761581421,0.5419999957084656,0.02667023241519928
9,0.6166666746139526,0.4950000047683716,0.025976533070206642
