,train_acc,test_acc,p_norm
0,0.5333333611488342,0.4909999966621399,0.03563341870903969
1,0.6000000238418579,0.5189999938011169,0.03077033720910549
2,0.574999988079071,0.5379999876022339,0.03343430906534195
3,0.5666666626930237,0.5170000195503235,0.03289708122611046
4,0.5833333134651184,0.5360000133514404,0.030509110540151596
5,0.6083333492279053,0.5709999799728394,0.030622990801930428
6,0.6166666746139526,0.5630000233650208,0.034300703555345535
7,0.5833333134651184,0.527999997138977,0.03515084460377693
8,0.46666666865348816,0.550000011920929,0.034329041838645935
9,0.550000011920929,0.5289999842643738,0.031866200268268585
