,train_acc,test_acc,p_norm
0,0.8714285492897034,0.5820000171661377,0.06640207022428513
1,0.9285714030265808,0.6019999980926514,0.06566642969846725
2,0.9214285612106323,0.5879999995231628,0.06477972120046616
3,0.8999999761581421,0.5910000205039978,0.059635601937770844
4,0.8785714507102966,0.5929999947547913,0.0645291730761528
5,0.9214285612106323,0.6069999933242798,0.0701400563120842
6,0.9071428775787354,0.6079999804496765,0.058131538331508636
7,0.9214285612106323,0.6050000190734863,0.06423433125019073
8,0.8428571224212646,0.5839999914169312,0.05364321172237396
9,0.9071428775787354,0.6150000095367432,0.061391934752464294
