,train_acc,test_acc,p_norm
0,0.6440397500991821,0.609000027179718,0.026902101933956146
1,0.6382450461387634,0.6129999756813049,0.028134051710367203
2,0.639072835445404,0.6000000238418579,0.025656534358859062
3,0.6299669146537781,0.5979999899864197,0.026507211849093437
4,0.6365894079208374,0.6110000014305115,0.02611948736011982
5,0.6167218685150146,0.5820000171661377,0.026501990854740143
6,0.6274834275245667,0.6140000224113464,0.02904529869556427
7,0.5960264801979065,0.5669999718666077,0.02520369552075863
8,0.6349337697029114,0.593999981880188,0.026899823918938637
9,0.6274834275245667,0.5950000286102295,0.02682698518037796
